workerid,proliferate.condition,audio,bias,first,form,image,lbr_after,lbr_before,nameCategory,region,response,response_correct,rt,slide_number,slide_type,trial_id,trial_no,type,word_idx,error
249,pilot,,black,Brett,the,,1,1,white,filler,,1,162,,,lazy day,6,critical,6,
249,pilot,,black,Brett,time,,1,1,white,filler,,1,169,,,lazy day,6,critical,7,
249,pilot,,black,Brett,to,,1,1,white,filler,,1,182,,,lazy day,6,critical,8,
249,pilot,,black,Brett,rest,,1,1,white,filler,,1,188,,,lazy day,6,critical,9,
249,pilot,,black,Brett,a,,1,1,white,filler,,1,187,,,lazy day,6,critical,10,
249,pilot,,black,Brett,lot,,1,1,white,filler,,1,179,,,lazy day,6,critical,11,
249,pilot,,black,Brett,"today,",,1,1,white,filler,,1,180,,,lazy day,6,critical,12,
249,pilot,,black,Brett,which,,1,1,white,filler,,1,229,,,lazy day,6,critical,13,
249,pilot,,black,Brett,he,,1,1,white,filler,,1,290,,,lazy day,6,critical,14,
249,pilot,,black,Brett,hadn't,,1,1,white,filler,,1,187,,,lazy day,6,critical,15,
249,pilot,,black,Brett,had,,1,1,white,filler,,1,244,,,lazy day,6,critical,16,
249,pilot,,black,Brett,the,,1,1,white,filler,,1,224,,,lazy day,6,critical,17,
249,pilot,,black,Brett,time,,1,1,white,filler,,1,212,,,lazy day,6,critical,18,
249,pilot,,black,Brett,to,,1,1,white,filler,,1,241,,,lazy day,6,critical,19,
249,pilot,,black,Brett,in,,1,1,white,filler,,1,242,,,lazy day,6,critical,20,
249,pilot,,black,Brett,a,,1,1,white,filler,,1,284,,,lazy day,6,critical,21,
249,pilot,,black,Brett,while.,,1,1,white,filler,,1,357,,,lazy day,6,critical,22,
249,pilot,,white,Dylan,&quot;I,,1,1,white,filler,,1,386,,,food,7,critical,0,
249,pilot,,white,Dylan,could,,1,1,white,filler,,1,212,,,food,7,critical,1,
249,pilot,,white,Dylan,sure,,1,1,white,filler,,1,226,,,food,7,critical,2,
249,pilot,,white,Dylan,go,,1,1,white,filler,,1,225,,,food,7,critical,3,
249,pilot,,white,Dylan,for,,1,1,white,filler,,1,249,,,food,7,critical,4,
249,pilot,,white,Dylan,some,,1,1,white,filler,,1,224,,,food,7,critical,5,
249,pilot,,white,Dylan,Chinese,,1,1,white,filler,,1,219,,,food,7,critical,6,
249,pilot,,white,Dylan,right,,1,1,white,filler,,1,227,,,food,7,critical,7,
249,pilot,,white,Dylan,"now,&quot;",,1,1,white,filler,,1,297,,,food,7,critical,8,
249,pilot,,white,Dylan,he,,1,1,white,filler,,1,315,,,food,7,critical,9,
249,pilot,,white,Dylan,thought.,,1,1,white,filler,,1,406,,,food,7,critical,10,
249,pilot,,none,Brad,He,,1,1,white,filler,,1,382,,,driving,8,filler,0,
249,pilot,,none,Brad,did,,1,1,white,filler,,1,204,,,driving,8,filler,1,
249,pilot,,none,Brad,not,,1,1,white,filler,,1,190,,,driving,8,filler,2,
249,pilot,,none,Brad,expect,,1,1,white,filler,,1,165,,,driving,8,filler,3,
249,pilot,,none,Brad,to,,1,1,white,filler,,1,162,,,driving,8,filler,4,
249,pilot,,none,Brad,see,,1,1,white,filler,,1,178,,,driving,8,filler,5,
249,pilot,,none,Brad,a,,1,1,white,filler,,1,173,,,driving,8,filler,6,
249,pilot,,none,Brad,deer,,1,1,white,filler,,1,160,,,driving,8,filler,7,
249,pilot,,none,Brad,run,,1,1,white,filler,,1,286,,,driving,8,filler,8,
249,pilot,,none,Brad,across,,1,1,white,filler,,1,278,,,driving,8,filler,9,
249,pilot,,none,Brad,the,,1,1,white,filler,,1,258,,,driving,8,filler,10,
249,pilot,,none,Brad,road,,1,1,white,filler,,1,268,,,driving,8,filler,11,
249,pilot,,none,Brad,in,,1,1,white,filler,,1,220,,,driving,8,filler,12,
249,pilot,,none,Brad,front,,1,1,white,filler,,1,226,,,driving,8,filler,13,
249,pilot,,none,Brad,of,,1,1,white,filler,,1,259,,,driving,8,filler,14,
249,pilot,,none,Brad,him.,,1,1,white,filler,,1,567,,,driving,8,filler,15,
249,pilot,,none,Kareem,He,,1,1,black,filler,,1,373,,,gray car,9,filler,0,
249,pilot,,none,Kareem,hopped,,1,1,black,filler,,1,436,,,gray car,9,filler,1,
249,pilot,,none,Kareem,into,,1,1,black,filler,,1,424,,,gray car,9,filler,2,
249,pilot,,none,Kareem,his,,1,1,black,filler,,1,242,,,gray car,9,filler,3,
249,pilot,,none,Kareem,"car,",,1,1,black,filler,,1,247,,,gray car,9,filler,4,
249,pilot,,none,Kareem,a,,1,1,black,filler,,1,230,,,gray car,9,filler,5,
249,pilot,,none,Kareem,gray,,1,1,black,filler,,1,242,,,gray car,9,filler,6,
249,pilot,,none,Kareem,"Honda,",,1,1,black,filler,,1,218,,,gray car,9,filler,7,
249,pilot,,none,Kareem,to,,1,1,black,filler,,1,368,,,gray car,9,filler,8,
249,pilot,,none,Kareem,go,,1,1,black,filler,,1,275,,,gray car,9,filler,9,
249,pilot,,none,Kareem,meet,,1,1,black,filler,,1,221,,,gray car,9,filler,10,
249,pilot,,none,Kareem,his,,1,1,black,filler,,1,235,,,gray car,9,filler,11,
249,pilot,,none,Kareem,friends.,,1,1,black,filler,,1,438,,,gray car,9,filler,12,
249,pilot,,none,Jack,He,,1,1,white,filler,,1,583,,,poker,10,filler,0,
249,pilot,,none,Jack,couldn&rsquo;t,,1,1,white,filler,,1,383,,,poker,10,filler,1,
249,pilot,,none,Jack,wait,,1,1,white,filler,,1,352,,,poker,10,filler,2,
249,pilot,,none,Jack,to,,1,1,white,filler,,1,303,,,poker,10,filler,3,
249,pilot,,none,Jack,beat,,1,1,white,filler,,1,272,,,poker,10,filler,4,
249,pilot,,none,Jack,them,,1,1,white,filler,,1,280,,,poker,10,filler,5,
249,pilot,,none,Jack,at,,1,1,white,filler,,1,407,,,poker,10,filler,6,
249,pilot,,none,Jack,a,,1,1,white,filler,,1,288,,,poker,10,filler,7,
249,pilot,,none,Jack,game,,1,1,white,filler,,1,383,,,poker,10,filler,8,
249,pilot,,none,Jack,of,,1,1,white,filler,,1,291,,,poker,10,filler,9,
249,pilot,,none,Jack,poker,,1,1,white,filler,,1,313,,,poker,10,filler,10,
249,pilot,,none,Jack,again.,,1,1,white,filler,,1,313,,,poker,10,filler,11,
249,pilot,,white,Deandre,He,,1,1,black,filler,,1,381,,,lesson,11,critical,0,
249,pilot,,white,Deandre,rushed,,1,1,black,filler,,1,217,,,lesson,11,critical,1,
249,pilot,,white,Deandre,out,,1,1,black,filler,,1,248,,,lesson,11,critical,2,
249,pilot,,white,Deandre,the,,1,1,black,filler,,1,242,,,lesson,11,critical,3,
249,pilot,,white,Deandre,door,,1,1,black,filler,,1,238,,,lesson,11,critical,4,
249,pilot,,white,Deandre,to,,1,1,black,filler,,1,241,,,lesson,11,critical,5,
249,pilot,,white,Deandre,go,,1,1,black,filler,,1,228,,,lesson,11,critical,6,
249,pilot,,white,Deandre,pick,,1,1,black,filler,,1,226,,,lesson,11,critical,7,
249,pilot,,white,Deandre,up,,1,1,black,filler,,1,183,,,lesson,11,critical,8,
249,pilot,,white,Deandre,his,,1,1,black,filler,,1,206,,,lesson,11,critical,9,
249,pilot,,white,Deandre,little,,1,1,black,filler,,1,224,,,lesson,11,critical,10,
249,pilot,,white,Deandre,brother,,1,1,black,filler,,1,231,,,lesson,11,critical,11,
249,pilot,,white,Deandre,from,,1,1,black,filler,,1,305,,,lesson,11,critical,12,
249,pilot,,white,Deandre,his,,1,1,black,filler,,1,273,,,lesson,11,critical,13,
249,pilot,,white,Deandre,tennis,,1,1,black,filler,,1,252,,,lesson,11,critical,14,
249,pilot,,white,Deandre,lesson.,,1,1,black,filler,,1,365,,,lesson,11,critical,15,
249,pilot,,black,Peter,He,,1,1,white,filler,,1,393,,,fancy restaurant,12,critical,0,
249,pilot,,black,Peter,had,,1,1,white,filler,,1,271,,,fancy restaurant,12,critical,1,
249,pilot,,black,Peter,made,,1,1,white,filler,,1,1317,,,fancy restaurant,12,critical,2,
249,pilot,,black,Peter,a,,1,1,white,filler,,1,287,,,fancy restaurant,12,critical,3,
249,pilot,,black,Peter,reservation,,1,1,white,filler,,1,221,,,fancy restaurant,12,critical,4,
249,pilot,,black,Peter,at,,1,1,white,filler,,1,227,,,fancy restaurant,12,critical,5,
249,pilot,,black,Peter,"Chili&rsquo;s,",,1,1,white,filler,,1,207,,,fancy restaurant,12,critical,6,
249,pilot,,black,Peter,and,,1,1,white,filler,,1,234,,,fancy restaurant,12,critical,7,
249,pilot,,black,Peter,was,,1,1,white,filler,,1,261,,,fancy restaurant,12,critical,8,
249,pilot,,black,Peter,looking,,1,1,white,filler,,1,228,,,fancy restaurant,12,critical,9,
249,pilot,,black,Peter,forward,,1,1,white,filler,,1,225,,,fancy restaurant,12,critical,10,
249,pilot,,black,Peter,to,,1,1,white,filler,,1,345,,,fancy restaurant,12,critical,11,
249,pilot,,black,Peter,taking,,1,1,white,filler,,1,211,,,fancy restaurant,12,critical,12,
249,pilot,,black,Peter,his,,1,1,white,filler,,1,304,,,fancy restaurant,12,critical,13,
249,pilot,,black,Peter,partner,,1,1,white,filler,,1,321,,,fancy restaurant,12,critical,14,
249,pilot,,black,Peter,there.,,1,1,white,filler,,1,339,,,fancy restaurant,12,critical,15,
249,pilot,,white,Hunter,To,,1,1,white,filler,,1,508,,,genre,13,critical,0,
249,pilot,,white,Hunter,really,,1,1,white,filler,,1,509,,,genre,13,critical,1,
249,pilot,,white,Hunter,relax,,1,1,white,filler,,1,932,,,genre,13,critical,2,
249,pilot,,white,Hunter,"though,",,1,1,white,filler,,1,417,,,genre,13,critical,3,
249,pilot,,white,Hunter,he,,1,1,white,filler,,1,326,,,genre,13,critical,4,
249,pilot,,white,Hunter,pulled,,1,1,white,filler,,1,172,,,genre,13,critical,5,
249,pilot,,white,Hunter,his,,1,1,white,filler,,1,215,,,genre,13,critical,6,
249,pilot,,white,Hunter,phone,,1,1,white,filler,,1,227,,,genre,13,critical,7,
249,pilot,,white,Hunter,out,,1,1,white,filler,,1,110,,,genre,13,critical,8,
249,pilot,,white,Hunter,and,,1,1,white,filler,,1,350,,,genre,13,critical,9,
249,pilot,,white,Hunter,started,,1,1,white,filler,,1,211,,,genre,13,critical,10,
249,pilot,,white,Hunter,playing,,1,1,white,filler,,1,216,,,genre,13,critical,11,
249,pilot,,white,Hunter,some,,1,1,white,filler,,1,341,,,genre,13,critical,12,
249,pilot,,white,Hunter,indie,,1,1,white,filler,,1,334,,,genre,13,critical,13,
249,pilot,,white,Hunter,"folk,",,1,1,white,filler,,1,247,,,genre,13,critical,14,
249,pilot,,white,Hunter,his,,1,1,white,filler,,1,843,,,genre,13,critical,15,
249,pilot,,white,Hunter,favorite,,1,1,white,filler,,1,391,,,genre,13,critical,16,
249,pilot,,white,Hunter,kind,,1,1,white,filler,,1,509,,,genre,13,critical,17,
249,pilot,,white,Hunter,of,,1,1,white,filler,,1,283,,,genre,13,critical,18,
249,pilot,,white,Hunter,music.,,1,1,white,filler,,1,294,,,genre,13,critical,19,
249,pilot,,none,Ian,But,,1,1,white,filler,,1,350,,,blue car,14,filler,0,
249,pilot,,none,Ian,as,,1,1,white,filler,,1,227,,,blue car,14,filler,1,
249,pilot,,none,Ian,Ian,,1,1,white,name,,1,228,,,blue car,14,filler,2,
249,pilot,,none,Ian,checked,,1,1,white,filler,,1,190,,,blue car,14,filler,3,
249,pilot,,none,Ian,"around,",,1,1,white,filler,,1,218,,,blue car,14,filler,4,
249,pilot,,none,Ian,he,,1,1,white,filler,,1,251,,,blue car,14,filler,5,
249,pilot,,none,Ian,realized,,1,1,white,filler,,1,150,,,blue car,14,filler,6,
249,pilot,,none,Ian,that,,1,1,white,filler,,1,221,,,blue car,14,filler,7,
249,pilot,,none,Ian,the,,1,1,white,filler,,1,134,,,blue car,14,filler,8,
249,pilot,,none,Ian,only,,1,1,white,filler,,1,328,,,blue car,14,filler,9,
249,pilot,,none,Ian,thing,,1,1,white,filler,,1,174,,,blue car,14,filler,10,
249,pilot,,none,Ian,missing,,1,1,white,filler,,1,267,,,blue car,14,filler,11,
249,pilot,,none,Ian,was,,1,1,white,filler,,1,438,,,blue car,14,filler,12,
249,pilot,,none,Ian,the,,1,1,white,filler,,1,272,,,blue car,14,filler,13,
249,pilot,,none,Ian,keys,,1,1,white,filler,,1,272,,,blue car,14,filler,14,
249,pilot,,none,Ian,to,,1,1,white,filler,,1,302,,,blue car,14,filler,15,
249,pilot,,none,Ian,his,,1,1,white,filler,,1,239,,,blue car,14,filler,16,
249,pilot,,none,Ian,"car,",,1,1,white,filler,,1,222,,,blue car,14,filler,17,
249,pilot,,none,Ian,which,,1,1,white,filler,,1,396,,,blue car,14,filler,18,
249,pilot,,none,Ian,was,,1,1,white,filler,,1,215,,,blue car,14,filler,19,
249,pilot,,none,Ian,a,,1,1,white,filler,,1,206,,,blue car,14,filler,20,
249,pilot,,none,Ian,blue,,1,1,white,filler,,1,285,,,blue car,14,filler,21,
249,pilot,,none,Ian,Toyota.,,1,1,white,filler,,1,305,,,blue car,14,filler,22,
249,pilot,,white,Trevon,He,,1,1,black,filler,,1,419,,,test,15,critical,0,
249,pilot,,white,Trevon,hoped,,1,1,black,filler,,1,295,,,test,15,critical,1,
249,pilot,,white,Trevon,it,,1,1,black,filler,,1,216,,,test,15,critical,2,
249,pilot,,white,Trevon,wouldn&rsquo;t,,1,1,black,filler,,1,211,,,test,15,critical,3,
249,pilot,,white,Trevon,turn,,1,1,black,filler,,1,196,,,test,15,critical,4,
249,pilot,,white,Trevon,out,,1,1,black,filler,,1,190,,,test,15,critical,5,
249,pilot,,white,Trevon,like,,1,1,black,filler,,1,203,,,test,15,critical,6,
249,pilot,,white,Trevon,his,,1,1,black,filler,,1,320,,,test,15,critical,7,
249,pilot,,white,Trevon,worst,,1,1,black,filler,,1,217,,,test,15,critical,8,
249,pilot,,white,Trevon,math,,1,1,black,filler,,1,225,,,test,15,critical,9,
249,pilot,,white,Trevon,test,,1,1,black,filler,,1,225,,,test,15,critical,10,
249,pilot,,white,Trevon,from,,1,1,black,filler,,1,374,,,test,15,critical,11,
249,pilot,,white,Trevon,high,,1,1,black,filler,,1,234,,,test,15,critical,12,
249,pilot,,white,Trevon,school,,1,1,black,filler,,1,223,,,test,15,critical,13,
249,pilot,,white,Trevon,that,,1,1,black,filler,,1,325,,,test,15,critical,14,
249,pilot,,white,Trevon,he,,1,1,black,filler,,1,226,,,test,15,critical,15,
249,pilot,,white,Trevon,got,,1,1,black,filler,,1,245,,,test,15,critical,16,
249,pilot,,white,Trevon,a,,1,1,black,filler,,1,244,,,test,15,critical,17,
249,pilot,,white,Trevon,60,,1,1,black,filler,,1,254,,,test,15,critical,18,
249,pilot,,white,Trevon,percent,,1,1,black,filler,,1,429,,,test,15,critical,19,
249,pilot,,white,Trevon,on.,,1,1,black,filler,,1,361,,,test,15,critical,20,
249,pilot,,black,Marquis,He,,1,1,black,filler,,1,291,,,park,16,critical,0,
249,pilot,,black,Marquis,remembered,,1,1,black,filler,,1,262,,,park,16,critical,1,
249,pilot,,black,Marquis,going,,1,1,black,filler,,1,182,,,park,16,critical,2,
249,pilot,,black,Marquis,to,,1,1,black,filler,,1,212,,,park,16,critical,3,
249,pilot,,black,Marquis,that,,1,1,black,filler,,1,222,,,park,16,critical,4,
249,pilot,,black,Marquis,same,,1,1,black,filler,,1,193,,,park,16,critical,5,
249,pilot,,black,Marquis,park,,1,1,black,filler,,1,185,,,park,16,critical,6,
249,pilot,,black,Marquis,as,,1,1,black,filler,,1,190,,,park,16,critical,7,
249,pilot,,black,Marquis,a,,1,1,black,filler,,1,203,,,park,16,critical,8,
249,pilot,,black,Marquis,kid,,1,1,black,filler,,1,205,,,park,16,critical,9,
249,pilot,,black,Marquis,after,,1,1,black,filler,,1,188,,,park,16,critical,10,
249,pilot,,black,Marquis,school,,1,1,black,filler,,1,193,,,park,16,critical,11,
249,pilot,,black,Marquis,and,,1,1,black,filler,,1,225,,,park,16,critical,12,
249,pilot,,black,Marquis,shooting,,1,1,black,filler,,1,203,,,park,16,critical,13,
249,pilot,,black,Marquis,hoops,,1,1,black,filler,,1,182,,,park,16,critical,14,
249,pilot,,black,Marquis,with,,1,1,black,filler,,1,299,,,park,16,critical,15,
249,pilot,,black,Marquis,his,,1,1,black,filler,,1,233,,,park,16,critical,16,
249,pilot,,black,Marquis,friends.,,1,1,black,filler,,1,218,,,park,16,critical,17,
249,pilot,,none,Roger,&quot;Hopefully,,1,1,white,filler,,1,345,,,debate,17,filler,0,
249,pilot,,none,Roger,my,,1,1,white,filler,,1,229,,,debate,17,filler,1,
249,pilot,,none,Roger,experience,,1,1,white,filler,,1,192,,,debate,17,filler,2,
249,pilot,,none,Roger,on,,1,1,white,filler,,1,186,,,debate,17,filler,3,
249,pilot,,none,Roger,the,,1,1,white,filler,,1,186,,,debate,17,filler,4,
249,pilot,,none,Roger,debate,,1,1,white,filler,,1,177,,,debate,17,filler,5,
249,pilot,,none,Roger,team,,1,1,white,filler,,1,171,,,debate,17,filler,6,
249,pilot,,none,Roger,in,,1,1,white,filler,,1,156,,,debate,17,filler,7,
249,pilot,,none,Roger,high,,1,1,white,filler,,1,173,,,debate,17,filler,8,
249,pilot,,none,Roger,school,,1,1,white,filler,,1,187,,,debate,17,filler,9,
249,pilot,,none,Roger,will,,1,1,white,filler,,1,131,,,debate,17,filler,10,
249,pilot,,none,Roger,"help,&quot;",,1,1,white,filler,,1,215,,,debate,17,filler,11,
249,pilot,,none,Roger,Roger,,1,1,white,name,,1,230,,,debate,17,filler,12,
249,pilot,,none,Roger,thought.,,1,1,white,filler,,1,420,,,debate,17,filler,13,
250,pilot,,,,,Sarah,,,,,"[0, 'Sarah']",,,1,bot_check,,,,,
250,pilot,,,Dylan,This,,,,,filler,,1,739,,,computer,0,practice,0,
250,pilot,,,Dylan,was,,,,,filler,,1,633,,,computer,0,practice,1,
250,pilot,,,Dylan,the,,,,,filler,,1,519,,,computer,0,practice,2,
250,pilot,,,Dylan,worst,,,,,filler,,1,446,,,computer,0,practice,3,
250,pilot,,,Dylan,time,,,,,filler,,1,336,,,computer,0,practice,4,
250,pilot,,,Dylan,for,,,,,filler,,1,350,,,computer,0,practice,5,
250,pilot,,,Dylan,it,,,,,filler,,1,587,,,computer,0,practice,6,
250,pilot,,,Dylan,to,,,,,filler,,1,297,,,computer,0,practice,7,
250,pilot,,,Dylan,break,,,,,filler,,1,218,,,computer,0,practice,8,
250,pilot,,,Dylan,"down,",,,,,filler,,1,201,,,computer,0,practice,9,
250,pilot,,,Dylan,as,,,,,filler,,1,215,,,computer,0,practice,10,
250,pilot,,,Dylan,Alex,,,,,name,,1,297,,,computer,0,practice,11,
250,pilot,,,Dylan,had,,,,,filler,,1,356,,,computer,0,practice,12,
250,pilot,,,Dylan,a,,,,,filler,,1,288,,,computer,0,practice,13,
250,pilot,,,Dylan,lot,,,,,filler,,1,305,,,computer,0,practice,14,
250,pilot,,,Dylan,of,,,,,filler,,1,301,,,computer,0,practice,15,
250,pilot,,,Dylan,work,,,,,filler,,1,335,,,computer,0,practice,16,
250,pilot,,,Dylan,to,,,,,filler,,1,349,,,computer,0,practice,17,
250,pilot,,,Dylan,do,,,,,filler,,1,398,,,computer,0,practice,18,
250,pilot,,,Dylan,the,,,,,filler,,1,212,,,computer,0,practice,19,
250,pilot,,,Dylan,next,,,,,filler,,1,568,,,computer,0,practice,20,
250,pilot,,,Dylan,day.,,,,,filler,,1,1719,,,computer,0,practice,21,
250,pilot,,,Dylan,He,,,,,filler,,1,239,,,running,0,practice,0,
250,pilot,,,Dylan,decided,,,,,filler,,1,240,,,running,0,practice,1,
250,pilot,,,Dylan,to,,,,,filler,,1,449,,,running,0,practice,2,
250,pilot,,,Dylan,take,,,,,filler,,1,248,,,running,0,practice,3,
250,pilot,,,Dylan,advantage,,,,,filler,,1,215,,,running,0,practice,4,
250,pilot,,,Dylan,of,,,,,filler,,1,203,,,running,0,practice,5,
250,pilot,,,Dylan,the,,,,,filler,,1,219,,,running,0,practice,6,
250,pilot,,,Dylan,weather,,,,,filler,,1,229,,,running,0,practice,7,
250,pilot,,,Dylan,and,,,,,filler,,1,346,,,running,0,practice,8,
250,pilot,,,Dylan,go,,,,,filler,,1,214,,,running,0,practice,9,
250,pilot,,,Dylan,for,,,,,filler,,1,194,,,running,0,practice,10,
250,pilot,,,Dylan,a,,,,,filler,,1,231,,,running,0,practice,11,
250,pilot,,,Dylan,run,,,,,filler,,1,299,,,running,0,practice,12,
250,pilot,,,Dylan,today.,,,,,filler,,1,415,,,running,0,practice,13,
250,pilot,,,Dylan,Unfortunately,,,,,filler,,1,279,,,shaving,0,practice,0,
250,pilot,,,Dylan,he,,,,,filler,,1,284,,,shaving,0,practice,1,
250,pilot,,,Dylan,was,,,,,filler,,1,274,,,shaving,0,practice,2,
250,pilot,,,Dylan,out,,,,,filler,,1,252,,,shaving,0,practice,3,
250,pilot,,,Dylan,of,,,,,filler,,1,247,,,shaving,0,practice,4,
250,pilot,,,Dylan,shaving,,,,,filler,,1,241,,,shaving,0,practice,5,
250,pilot,,,Dylan,"cream,",,,,,filler,,1,251,,,shaving,0,practice,6,
250,pilot,,,Dylan,so,,,,,filler,,1,210,,,shaving,0,practice,7,
250,pilot,,,Dylan,he,,,,,filler,,1,209,,,shaving,0,practice,8,
250,pilot,,,Dylan,had,,,,,filler,,1,221,,,shaving,0,practice,9,
250,pilot,,,Dylan,to,,,,,filler,,1,195,,,shaving,0,practice,10,
250,pilot,,,Dylan,run,,,,,filler,,1,194,,,shaving,0,practice,11,
250,pilot,,,Dylan,to,,,,,filler,,1,225,,,shaving,0,practice,12,
250,pilot,,,Dylan,the,,,,,filler,,1,215,,,shaving,0,practice,13,
250,pilot,,,Dylan,store,,,,,filler,,1,207,,,shaving,0,practice,14,
250,pilot,,,Dylan,before,,,,,filler,,1,338,,,shaving,0,practice,15,
250,pilot,,,Dylan,shaving.,,,,,filler,,1,436,,,shaving,0,practice,16,
250,pilot,,,Dylan,He,,,,,filler,,1,266,,,groceries,0,practice,0,
250,pilot,,,Dylan,really,,,,,filler,,1,263,,,groceries,0,practice,1,
250,pilot,,,Dylan,wanted,,,,,filler,,1,248,,,groceries,0,practice,2,
250,pilot,,,Dylan,to,,,,,filler,,1,265,,,groceries,0,practice,3,
250,pilot,,,Dylan,pick,,,,,filler,,1,334,,,groceries,0,practice,4,
250,pilot,,,Dylan,up,,,,,filler,,1,293,,,groceries,0,practice,5,
250,pilot,,,Dylan,some,,,,,filler,,1,281,,,groceries,0,practice,6,
250,pilot,,,Dylan,eggs,,,,,filler,,1,281,,,groceries,0,practice,7,
250,pilot,,,Dylan,and,,,,,filler,,1,334,,,groceries,0,practice,8,
250,pilot,,,Dylan,orange,,,,,filler,,1,269,,,groceries,0,practice,9,
250,pilot,,,Dylan,juice,,,,,filler,,1,303,,,groceries,0,practice,10,
250,pilot,,,Dylan,for,,,,,filler,,1,389,,,groceries,0,practice,11,
250,pilot,,,Dylan,breakfast.,,,,,filler,,1,1329,,,groceries,0,practice,12,
250,pilot,,none,Rasheed,&quot;Hopefully,,1,1,black,filler,,1,361,,,debate,0,filler,0,
250,pilot,,none,Rasheed,my,,1,1,black,filler,,1,304,,,debate,0,filler,1,
250,pilot,,none,Rasheed,experience,,1,1,black,filler,,1,295,,,debate,0,filler,2,
250,pilot,,none,Rasheed,on,,1,1,black,filler,,1,309,,,debate,0,filler,3,
250,pilot,,none,Rasheed,the,,1,1,black,filler,,1,340,,,debate,0,filler,4,
250,pilot,,none,Rasheed,debate,,1,1,black,filler,,1,311,,,debate,0,filler,5,
250,pilot,,none,Rasheed,team,,1,1,black,filler,,1,355,,,debate,0,filler,6,
250,pilot,,none,Rasheed,in,,1,1,black,filler,,1,286,,,debate,0,filler,7,
250,pilot,,none,Rasheed,high,,1,1,black,filler,,1,245,,,debate,0,filler,8,
250,pilot,,none,Rasheed,school,,1,1,black,filler,,1,636,,,debate,0,filler,9,
250,pilot,,none,Rasheed,will,,1,1,black,filler,,1,227,,,debate,0,filler,10,
250,pilot,,none,Rasheed,"help,&quot;",,1,1,black,filler,,1,215,,,debate,0,filler,11,
250,pilot,,none,Rasheed,Rasheed,,1,1,black,name,,1,355,,,debate,0,filler,12,
250,pilot,,none,Rasheed,thought.,,1,1,black,filler,,1,932,,,debate,0,filler,13,
250,pilot,,black,Peter,He,,1,1,white,filler,,1,364,,,fancy restaurant,1,critical,0,
250,pilot,,black,Peter,had,,1,1,white,filler,,1,294,,,fancy restaurant,1,critical,1,
250,pilot,,black,Peter,made,,1,1,white,filler,,1,239,,,fancy restaurant,1,critical,2,
250,pilot,,black,Peter,a,,1,1,white,filler,,1,306,,,fancy restaurant,1,critical,3,
250,pilot,,black,Peter,reservation,,1,1,white,filler,,1,301,,,fancy restaurant,1,critical,4,
250,pilot,,black,Peter,at,,1,1,white,filler,,1,272,,,fancy restaurant,1,critical,5,
250,pilot,,black,Peter,"Chili&rsquo;s,",,1,1,white,filler,,1,309,,,fancy restaurant,1,critical,6,
250,pilot,,black,Peter,and,,1,1,white,filler,,1,319,,,fancy restaurant,1,critical,7,
250,pilot,,black,Peter,was,,1,1,white,filler,,1,361,,,fancy restaurant,1,critical,8,
250,pilot,,black,Peter,looking,,1,1,white,filler,,1,445,,,fancy restaurant,1,critical,9,
250,pilot,,black,Peter,forward,,1,1,white,filler,,1,280,,,fancy restaurant,1,critical,10,
250,pilot,,black,Peter,to,,1,1,white,filler,,1,248,,,fancy restaurant,1,critical,11,
250,pilot,,black,Peter,taking,,1,1,white,filler,,1,282,,,fancy restaurant,1,critical,12,
250,pilot,,black,Peter,his,,1,1,white,filler,,1,314,,,fancy restaurant,1,critical,13,
250,pilot,,black,Peter,partner,,1,1,white,filler,,1,294,,,fancy restaurant,1,critical,14,
250,pilot,,black,Peter,there.,,1,1,white,filler,,1,299,,,fancy restaurant,1,critical,15,
250,pilot,,white,Logan,He,,1,1,white,filler,,1,411,,,lesson,2,critical,0,
250,pilot,,white,Logan,rushed,,1,1,white,filler,,1,272,,,lesson,2,critical,1,
250,pilot,,white,Logan,out,,1,1,white,filler,,1,289,,,lesson,2,critical,2,
250,pilot,,white,Logan,the,,1,1,white,filler,,1,280,,,lesson,2,critical,3,
250,pilot,,white,Logan,door,,1,1,white,filler,,1,309,,,lesson,2,critical,4,
250,pilot,,white,Logan,to,,1,1,white,filler,,1,276,,,lesson,2,critical,5,
250,pilot,,white,Logan,go,,1,1,white,filler,,1,272,,,lesson,2,critical,6,
250,pilot,,white,Logan,pick,,1,1,white,filler,,1,268,,,lesson,2,critical,7,
250,pilot,,white,Logan,up,,1,1,white,filler,,1,275,,,lesson,2,critical,8,
250,pilot,,white,Logan,his,,1,1,white,filler,,1,292,,,lesson,2,critical,9,
250,pilot,,white,Logan,little,,1,1,white,filler,,1,270,,,lesson,2,critical,10,
250,pilot,,white,Logan,brother,,1,1,white,filler,,1,250,,,lesson,2,critical,11,
250,pilot,,white,Logan,from,,1,1,white,filler,,1,275,,,lesson,2,critical,12,
250,pilot,,white,Logan,his,,1,1,white,filler,,1,267,,,lesson,2,critical,13,
250,pilot,,white,Logan,tennis,,1,1,white,filler,,1,419,,,lesson,2,critical,14,
250,pilot,,white,Logan,lesson.,,1,1,white,filler,,1,813,,,lesson,2,critical,15,
250,pilot,,none,Tyree,He,,1,1,black,filler,,1,387,,,poker,3,filler,0,
250,pilot,,none,Tyree,couldn&rsquo;t,,1,1,black,filler,,1,264,,,poker,3,filler,1,
250,pilot,,none,Tyree,wait,,1,1,black,filler,,1,256,,,poker,3,filler,2,
250,pilot,,none,Tyree,to,,1,1,black,filler,,1,254,,,poker,3,filler,3,
